,L,R,F,M,C
52554,30 days 10:24:00,1.1,4,4693,0.493317707
52555,36 days 02:24:00,8.8,2,4508,0.5135315
52556,68 days 06:24:00,1.7666666666666666,3,4395,0.526666667
52557,12 days 06:24:00,2.6333333333333333,4,3055,0.757656301
52558,35 days 11:12:00,3.7,5,4091,0.565785871
52559,56 days 07:12:00,3.3333333333333335,2,4392,0.526994536
52560,24 days 06:24:00,24.133333333333333,2,3560,0.65
52561,24 days 06:24:00,24.133333333333333,2,3560,0.65
52562,24 days 06:24:00,24.133333333333333,2,3560,0.65
52563,28 days 08:48:00,20.766666666666666,2,3560,0.65
52564,18 days 08:48:00,14.733333333333333,2,2892,0.8
52565,80 days 00:00:00,1.1,2,2892,0.8
52566,53 days 04:48:00,16.733333333333334,2,2892,0.8
52567,17 days 21:36:00,12.4,2,3987,0.580235766
52568,40 days 04:00:00,11.766666666666667,3,6064,0.381497361
52569,65 days 02:24:00,11.233333333333333,2,3100,0.746193548
52570,13 days 00:48:00,3.1333333333333333,4,4371,0.529210707
52571,13 days 10:24:00,3.6666666666666665,2,3451,0.67027818
52572,20 days 08:48:00,19.366666666666667,2,3119,0.741615903
52573,20 days 09:36:00,17.166666666666668,3,2313,1.0
52574,81 days 10:24:00,1.2666666666666666,3,3030,0.763333333
52575,66 days 04:00:00,10.166666666666666,2,3877,0.596543719
52576,53 days 08:00:00,19.433333333333334,4,2452,0.943168842
52577,17 days 04:00:00,13.133333333333333,3,5600,0.412910714
52578,95 days 10:24:00,17.666666666666668,3,3386,0.682885411
52579,98 days 15:12:00,22.133333333333333,5,3350,0.690119403
52580,16 days 16:00:00,15.933333333333334,2,3082,0.75
52581,51 days 15:12:00,22.766666666666666,2,4020,0.575
52582,68 days 10:24:00,3.533333333333333,2,2456,0.941123779
52583,97 days 03:12:00,4.2,2,4915,0.470242116
52584,26 days 19:12:00,3.0,4,2935,0.787325383
52585,27 days 09:36:00,5.433333333333334,3,3461,0.667624964
52586,38 days 17:36:00,11.933333333333334,4,3710,0.622816712
52587,15 days 08:48:00,7.933333333333334,4,4381,0.527381876
52588,72 days 19:12:00,4.366666666666666,3,5534,0.417475605
52589,32 days 05:36:00,4.3,6,4474,0.516354493
52590,33 days 00:00:00,14.4,4,3699,0.624533658
52591,84 days 16:48:00,16.1,2,2310,1.0
52592,60 days 05:36:00,0.6333333333333333,3,4310,0.535944316
52593,70 days 09:36:00,14.666666666666666,2,2900,0.796517241
52594,100 days 04:48:00,13.0,2,2900,0.796517241
52595,34 days 00:00:00,20.7,2,2900,0.796517241
52596,93 days 02:24:00,11.366666666666667,2,4040,0.571720297
52597,101 days 08:48:00,9.533333333333333,3,2939,0.785651582
52598,21 days 12:48:00,14.433333333333334,4,6640,0.347740964
52599,17 days 10:24:00,0.9,2,2863,0.806472232
52600,22 days 08:48:00,0.5333333333333333,2,2863,0.806472232
52601,13 days 16:00:00,4.3,5,3065,0.753265905
52602,32 days 15:12:00,15.3,2,3520,0.655880682
52603,21 days 16:00:00,10.966666666666667,3,5806,0.39763176
52604,35 days 04:00:00,2.8333333333333335,4,3610,0.639421053
52605,65 days 18:24:00,0.9666666666666667,4,5231,0.441248327
52606,79 days 14:24:00,2.7333333333333334,3,3044,0.758235874
52607,18 days 17:36:00,17.733333333333334,2,2308,1.0
52608,22 days 03:12:00,9.6,3,5516,0.418382886
52609,71 days 08:48:00,1.8,3,6294,0.366666667
52610,75 days 05:36:00,16.6,2,4196,0.55
52611,87 days 02:24:00,22.5,2,4196,0.55
52612,95 days 01:36:00,2.533333333333333,3,4852,0.475610058
52613,91 days 04:48:00,5.733333333333333,3,5967,0.386666667
52614,55 days 01:36:00,3.3,2,3603,0.640352484
52615,35 days 05:36:00,1.9666666666666666,2,4006,0.575751373
52616,14 days 08:48:00,2.7666666666666666,3,5851,0.394199282
52617,94 days 12:00:00,0.06666666666666667,4,5237,0.440416269
52618,34 days 16:48:00,8.366666666666667,6,2724,0.846666667
52619,28 days 20:48:00,12.933333333333334,5,2715,0.849447514
52620,81 days 23:12:00,22.566666666666666,3,2661,0.866666667
52621,20 days 06:24:00,11.666666666666666,4,3410,0.676260997
52622,81 days 17:36:00,5.566666666666666,3,4287,0.537809657
52623,39 days 12:00:00,23.466666666666665,2,3074,0.75
52624,53 days 09:36:00,0.2,3,2943,0.783333333
52625,71 days 13:36:00,4.933333333333334,2,3183,0.724194156
52626,75 days 02:24:00,3.3666666666666667,2,2657,0.867557396
52627,74 days 19:12:00,3.6666666666666665,3,3512,0.656341116
52628,86 days 20:48:00,15.733333333333333,3,3450,0.668115942
52629,37 days 08:00:00,5.466666666666667,2,5404,0.426511843
52630,17 days 11:12:00,16.733333333333334,2,5762,0.4
52631,64 days 06:24:00,4.7,3,4477,0.514800089
52632,13 days 20:48:00,12.566666666666666,3,3930,0.586437659
52633,74 days 10:24:00,3.7,4,4500,0.512124444
52634,22 days 12:00:00,0.7,3,3734,0.617166577
52635,52 days 11:12:00,2.6,3,4578,0.503333333
52636,46 days 07:12:00,20.2,3,4679,0.492455653
52637,13 days 08:00:00,10.6,4,2596,0.8875
52638,72 days 12:00:00,2.966666666666667,5,3245,0.71
52639,48 days 00:00:00,5.8,3,3312,0.695416667
52640,39 days 02:24:00,12.833333333333334,2,4039,0.570141124
52641,72 days 07:12:00,2.533333333333333,3,3478,0.662064405
52642,23 days 13:36:00,2.4,3,3213,0.716629318
52643,108 days 16:00:00,2.0,2,2713,0.848658312
52644,29 days 21:36:00,2.433333333333333,4,4578,0.502859327
52645,21 days 16:00:00,1.2666666666666666,5,6540,0.352
52646,70 days 08:00:00,16.7,3,3588,0.641583055
52647,46 days 16:00:00,18.733333333333334,4,4384,0.525
52648,52 days 04:00:00,3.433333333333333,3,3300,0.697430303
52649,72 days 07:12:00,0.8,2,4570,0.50361488
52650,15 days 19:12:00,5.666666666666667,2,3934,0.585
52651,24 days 20:48:00,4.766666666666667,2,2763,0.832732537
52652,20 days 20:48:00,9.933333333333334,3,2926,0.786240602
52653,17 days 15:12:00,5.233333333333333,6,7429,0.309651366
52654,39 days 04:00:00,6.766666666666667,3,3804,0.604731861
52655,36 days 08:48:00,0.06666666666666667,2,2691,0.854823486
52656,20 days 08:48:00,1.2333333333333334,5,4377,0.525528901
52657,53 days 03:12:00,5.3,5,4062,0.566277696
52658,35 days 21:36:00,0.5666666666666667,4,3401,0.676312849
52659,89 days 06:24:00,6.133333333333334,15,2760,0.833333333
52660,66 days 00:00:00,4.733333333333333,3,5073,0.453268283
52661,88 days 12:00:00,6.0,2,2892,0.795
52662,75 days 22:24:00,1.3333333333333333,2,2892,0.795
52663,18 days 05:36:00,4.366666666666666,3,2368,0.970793919
52664,16 days 02:24:00,3.5,4,2710,0.848158672
52665,84 days 18:24:00,3.9,2,1630,1.41
52666,20 days 14:24:00,9.266666666666667,4,4508,0.509798137
52667,38 days 00:48:00,12.233333333333333,3,4902,0.46880865
52668,32 days 16:48:00,6.033333333333333,4,3650,0.629616438
52669,17 days 20:48:00,3.8,4,2596,0.885
52670,54 days 07:12:00,7.966666666666667,3,4227,0.543506033
52671,71 days 13:36:00,18.233333333333334,3,4088,0.561986301
52672,54 days 16:48:00,1.7,5,3061,0.750437765
52673,78 days 00:00:00,3.1666666666666665,4,3341,0.687413948
52674,84 days 17:36:00,0.06666666666666667,6,2934,0.782719836
52675,28 days 12:48:00,0.36666666666666664,2,2750,0.835025455
52676,24 days 20:48:00,0.1,3,3656,0.628047046
52677,78 days 20:48:00,11.4,2,2624,0.875
52678,81 days 09:36:00,2.2,2,2750,0.83488
52679,18 days 17:36:00,12.5,3,4264,0.538391182
52680,48 days 12:48:00,6.833333333333333,4,3163,0.725674992
52681,22 days 12:48:00,8.766666666666667,3,2921,0.785751455
52682,43 days 20:00:00,18.9,3,3116,0.736521181
52683,25 days 16:48:00,21.333333333333332,2,3060,0.75
52684,21 days 01:36:00,19.266666666666666,3,2295,1.0
52685,24 days 06:24:00,5.8,4,2974,0.77167115
52686,42 days 00:48:00,0.16666666666666666,2,2497,0.91907489
52687,17 days 11:12:00,10.433333333333334,5,6126,0.374616389
52688,25 days 03:12:00,0.5666666666666667,5,3135,0.732
52689,21 days 19:12:00,7.266666666666667,3,2419,0.94865647
52690,14 days 07:12:00,8.3,3,2994,0.766449566
52691,80 days 12:00:00,3.1666666666666665,5,4383,0.523538672
52692,15 days 14:24:00,10.533333333333333,3,3131,0.732864899
52693,18 days 14:24:00,2.2,4,2599,0.882843401
52694,23 days 10:24:00,23.433333333333334,2,2780,0.825
52695,82 days 12:48:00,15.733333333333333,3,2785,0.823482944
52696,31 days 13:36:00,21.766666666666666,3,4398,0.521418827
52697,28 days 04:48:00,16.333333333333332,3,3771,0.608114558
52698,75 days 15:12:00,1.1,6,2377,0.964661338
52699,67 days 23:12:00,11.966666666666667,3,4624,0.495847751
52700,15 days 03:12:00,5.033333333333333,3,3030,0.756666667
52701,23 days 10:24:00,5.266666666666667,3,3896,0.588375257
52702,97 days 16:48:00,17.733333333333334,2,3275,0.699847328
52703,79 days 17:36:00,11.3,2,2470,0.927935223
52704,83 days 16:00:00,13.766666666666667,2,2631,0.870923603
52705,36 days 04:00:00,23.433333333333334,2,2631,0.870923603
52706,35 days 14:24:00,6.433333333333334,3,2538,0.902781718
52707,29 days 16:00:00,10.733333333333333,4,4003,0.572345741
52708,22 days 12:48:00,10.033333333333333,3,2360,0.970762712
52709,43 days 15:12:00,5.5,3,2490,0.92
52710,39 days 21:36:00,6.333333333333333,2,3862,0.593112377
52711,20 days 07:12:00,0.8666666666666667,3,3571,0.641430972
52712,28 days 16:48:00,2.6333333333333333,2,3694,0.62
52713,76 days 12:48:00,17.9,3,3969,0.577034518
52714,12 days 20:48:00,3.7666666666666666,4,5039,0.454492955
52715,81 days 08:48:00,4.166666666666667,4,5560,0.411863309
52716,75 days 20:48:00,19.566666666666666,2,2900,0.789517241
52717,23 days 18:24:00,0.4,3,2355,0.972089172
52718,81 days 22:24:00,1.5333333333333334,2,3452,0.663122827
52719,73 days 20:48:00,12.566666666666666,3,4152,0.551324663
52720,21 days 08:00:00,12.066666666666666,2,3052,0.75
52721,55 days 22:24:00,10.366666666666667,5,7199,0.317960828
52722,61 days 16:00:00,1.9333333333333333,2,2616,0.875
52723,18 days 13:36:00,3.2,3,2768,0.826911127
52724,13 days 08:00:00,4.233333333333333,4,2972,0.77
52725,79 days 02:24:00,0.7666666666666667,2,3390,0.675
52726,24 days 06:24:00,17.833333333333332,4,3443,0.664507697
52727,20 days 08:48:00,20.233333333333334,2,2409,0.949647156
52728,66 days 08:48:00,13.633333333333333,2,4153,0.550830725
52729,81 days 20:48:00,5.766666666666667,2,1823,1.254816237
52730,53 days 17:36:00,18.266666666666666,3,2833,0.807447935
52731,52 days 18:24:00,1.5333333333333334,2,1622,1.41
52732,17 days 04:00:00,13.666666666666666,2,2637,0.867273417
52733,69 days 20:48:00,15.233333333333333,4,2780,0.822571942
52734,48 days 21:36:00,2.3,5,3870,0.590860465
52735,80 days 16:00:00,21.9,2,2858,0.8
52736,19 days 16:00:00,19.4,2,4027,0.567767569
52737,38 days 17:36:00,14.633333333333333,2,5715,0.4
52738,84 days 15:12:00,2.433333333333333,3,2799,0.816666667
52739,27 days 04:00:00,3.933333333333333,2,2538,0.900638298
52740,17 days 00:48:00,3.933333333333333,3,5359,0.426519873
52741,32 days 07:12:00,16.0,2,4161,0.549267003
52742,65 days 14:24:00,4.1,4,4712,0.485
52743,19 days 23:12:00,19.266666666666666,2,14517,0.157401667
52744,18 days 21:36:00,4.833333333333333,2,2935,0.778463373
52745,24 days 13:36:00,1.4333333333333333,3,3100,0.737025806
52746,29 days 15:12:00,5.566666666666666,5,2342,0.975542272
52747,31 days 11:12:00,15.466666666666667,2,4154,0.55
52748,29 days 21:36:00,22.566666666666666,2,4154,0.55
52749,21 days 04:00:00,18.1,2,4154,0.55
52750,69 days 03:12:00,15.866666666666667,2,4154,0.55
52751,33 days 16:48:00,24.0,2,4154,0.55
52752,12 days 11:12:00,3.8666666666666667,5,3959,0.577021975
52753,37 days 13:36:00,5.133333333333334,3,3542,0.644904009
52754,80 days 18:24:00,1.9,2,2430,0.94
52755,85 days 02:24:00,1.4333333333333333,2,2838,0.804859056
52756,55 days 06:24:00,7.466666666666667,2,3061,0.746200588
52757,21 days 16:48:00,21.633333333333333,3,4166,0.548235718
52758,39 days 17:36:00,8.133333333333333,3,5185,0.440460945
52759,26 days 12:00:00,1.6333333333333333,2,2911,0.784445208
52760,84 days 13:36:00,21.5,3,2846,0.802319044
52761,14 days 16:00:00,1.1,4,4996,0.457005604
52762,24 days 03:12:00,24.2,2,3183,0.717247879
52763,52 days 12:48:00,21.5,3,2403,0.95
52764,28 days 09:36:00,4.866666666666666,2,1619,1.41
52765,35 days 07:12:00,1.0333333333333334,5,5050,0.452
52766,41 days 20:48:00,10.6,2,3584,0.63671875
52767,104 days 12:00:00,1.4666666666666666,4,2423,0.941741643
52768,16 days 10:24:00,12.866666666666667,3,5438,0.419602795
52769,99 days 06:24:00,3.2666666666666666,2,3063,0.744952661
52770,45 days 12:00:00,6.833333333333333,4,3610,0.632060942
52771,22 days 02:24:00,11.166666666666666,3,4293,0.531446541
52772,89 days 22:24:00,5.1,3,3401,0.670773302
52773,19 days 04:48:00,9.966666666666667,2,2904,0.785568182
52774,52 days 04:00:00,5.966666666666667,2,2508,0.909481659
52775,19 days 07:12:00,6.133333333333334,2,3054,0.746850033
52776,92 days 05:36:00,1.9333333333333333,3,3623,0.629516975
52777,25 days 04:00:00,2.6333333333333333,5,3296,0.691944782
52778,30 days 23:12:00,11.3,4,2856,0.798529412
52779,71 days 12:48:00,9.066666666666666,4,4355,0.523650976
52780,80 days 09:36:00,4.1,4,4730,0.482122622
52781,19 days 16:48:00,19.733333333333334,2,2688,0.84828869
52782,45 days 12:48:00,5.4,2,4586,0.497195813
52783,15 days 12:00:00,0.4,6,4111,0.554512284
52784,28 days 16:00:00,4.6,3,2661,0.856666667
52785,17 days 10:24:00,17.366666666666667,2,4244,0.53706409
52786,30 days 10:24:00,7.366666666666666,3,4129,0.551985953
52787,61 days 22:24:00,24.033333333333335,3,3615,0.630428769
52788,18 days 23:12:00,2.1333333333333333,2,2401,0.949100375
52789,46 days 02:24:00,3.2333333333333334,4,4166,0.54693711
52790,18 days 10:24:00,4.433333333333334,3,4760,0.478680672
52791,24 days 00:00:00,1.6,3,2796,0.814889127
52792,68 days 18:24:00,3.4,2,3046,0.747931714
52793,23 days 08:48:00,15.033333333333333,3,2278,1.0
52794,28 days 06:24:00,5.7,3,2765,0.823851718
52795,51 days 07:12:00,1.9,2,3120,0.73
52796,30 days 02:24:00,0.5,4,4187,0.543964652
52797,71 days 04:48:00,8.1,3,2878,0.791358582
52798,59 days 18:24:00,10.9,2,1518,1.5
52799,19 days 07:12:00,15.1,3,2277,1.0
52800,55 days 21:36:00,22.533333333333335,3,4825,0.471854922
52801,45 days 18:24:00,13.466666666666667,3,2787,0.816666667
52802,36 days 13:36:00,14.733333333333333,3,2787,0.816666667
52803,19 days 08:48:00,8.966666666666667,3,2509,0.907070546
52804,83 days 18:24:00,3.7666666666666666,3,3479,0.65413912
52805,64 days 19:12:00,0.06666666666666667,4,3154,0.721518706
52806,40 days 14:24:00,4.966666666666667,2,4644,0.49
52807,101 days 19:12:00,19.166666666666668,2,1828,1.244803063
52808,38 days 15:12:00,22.833333333333332,2,3057,0.744324501
52809,70 days 07:12:00,5.366666666666666,5,5174,0.439771937
52810,72 days 20:00:00,8.166666666666666,3,3840,0.59253125
52811,23 days 08:48:00,6.133333333333334,2,2370,0.96
52812,41 days 21:36:00,0.9333333333333333,4,3721,0.611405536
52813,36 days 20:48:00,23.7,2,1820,1.25
52814,19 days 07:12:00,19.366666666666667,2,4620,0.492424242
52815,86 days 18:24:00,7.533333333333333,2,2359,0.964357779
52816,17 days 08:48:00,1.3,4,3204,0.71
52817,23 days 23:12:00,17.4,3,4390,0.518143508
52818,36 days 12:00:00,21.366666666666667,3,5218,0.435875814
52819,18 days 09:36:00,10.5,3,4858,0.468093866
52820,68 days 17:36:00,0.9666666666666667,2,3100,0.733451613
52821,35 days 08:00:00,4.166666666666667,3,3045,0.746666667
52822,32 days 12:48:00,22.9,2,5684,0.4
52823,20 days 16:48:00,4.466666666666667,8,2303,0.987216674
52824,106 days 06:24:00,15.8,2,3276,0.694001832
52825,18 days 06:24:00,11.533333333333333,3,3069,0.740811339
52826,105 days 19:12:00,13.333333333333334,2,2329,0.97617003
52827,46 days 15:12:00,5.8,4,5151,0.441322073
52828,64 days 20:48:00,4.8,2,3275,0.694116031
52829,59 days 07:12:00,0.13333333333333333,2,3275,0.694116031
52830,97 days 05:36:00,0.7,3,4425,0.513676836
52831,13 days 05:36:00,10.766666666666667,2,3087,0.736281179
52832,39 days 12:00:00,2.1,2,3877,0.586249678
52833,26 days 08:48:00,22.8,3,3030,0.75
52834,18 days 20:48:00,3.966666666666667,3,4050,0.561051852
52835,24 days 20:00:00,7.8,4,5842,0.388952414
52836,16 days 07:12:00,0.3333333333333333,2,4029,0.563879375
52837,29 days 19:12:00,2.2666666666666666,3,3336,0.681007194
52838,39 days 21:36:00,4.8,3,4803,0.472966896
52839,24 days 20:48:00,17.066666666666666,3,2890,0.785916955
52840,82 days 00:48:00,3.4,3,2599,0.873836091
52841,18 days 23:12:00,5.033333333333333,4,2416,0.94
52842,14 days 16:48:00,14.466666666666667,4,2978,0.762592344
52843,34 days 00:48:00,23.666666666666668,3,2433,0.933333333
52844,100 days 12:00:00,3.3666666666666667,5,5975,0.38
52845,66 days 12:00:00,1.9333333333333333,2,2752,0.825
52846,26 days 14:24:00,23.766666666666666,2,5342,0.425
52847,25 days 21:36:00,23.3,2,5342,0.425
52848,30 days 10:24:00,14.366666666666667,2,4668,0.486353899
52849,17 days 06:24:00,15.1,3,3952,0.574430668
52850,71 days 15:12:00,9.8,3,3138,0.723333333
52851,102 days 15:12:00,2.3666666666666667,2,2858,0.793978307
52852,42 days 06:24:00,0.8,2,5018,0.452204065
52853,12 days 04:00:00,4.233333333333333,4,5500,0.412523636
52854,28 days 20:00:00,0.5666666666666667,2,4986,0.455
52855,46 days 16:00:00,23.3,2,2943,0.770846075
52856,54 days 00:48:00,0.9,3,3232,0.7015625
52857,44 days 14:24:00,9.233333333333333,4,2852,0.794957924
52858,69 days 14:24:00,1.4666666666666666,2,4110,0.551559611
52859,35 days 22:24:00,3.7,3,6119,0.370465762
52860,113 days 13:36:00,7.2,4,3143,0.721218581
52861,35 days 07:12:00,13.9,3,3815,0.594154653
52862,36 days 21:36:00,11.066666666666666,5,4049,0.559792541
52863,25 days 23:12:00,7.1,2,2811,0.806296692
52864,50 days 04:48:00,2.466666666666667,3,2640,0.858390152
52865,25 days 00:48:00,0.6333333333333333,3,4230,0.535725768
52866,20 days 07:12:00,13.133333333333333,4,6704,0.338022076
52867,23 days 09:36:00,23.3,2,4532,0.5
52868,89 days 07:12:00,9.266666666666667,2,2254,1.005310559
52869,81 days 16:48:00,20.733333333333334,2,2563,0.88402263
52870,26 days 22:24:00,10.7,3,3178,0.712901196
52871,16 days 01:36:00,1.0666666666666667,3,4287,0.52846746
52872,25 days 04:00:00,5.666666666666667,4,3496,0.648009153
52873,42 days 06:24:00,1.4666666666666666,5,4766,0.47520982
52874,13 days 23:12:00,2.8,4,3467,0.653181425
52875,72 days 01:36:00,13.5,3,2611,0.867292225
52876,77 days 10:24:00,9.5,2,3904,0.58
52877,43 days 20:00:00,1.0666666666666667,3,3430,0.660151603
52878,60 days 22:24:00,0.6333333333333333,3,3359,0.674033939
52879,22 days 13:36:00,2.3,2,3092,0.732231565
52880,17 days 16:48:00,3.9,5,4778,0.473746337
52881,57 days 18:24:00,22.533333333333335,3,3514,0.644137735
52882,33 days 20:00:00,5.233333333333333,3,3607,0.627488217
52883,23 days 09:36:00,12.366666666666667,2,2263,1.0
52884,41 days 12:48:00,4.633333333333334,3,3491,0.648215411
52885,12 days 08:00:00,9.466666666666667,2,5023,0.450447939
52886,16 days 07:12:00,9.933333333333334,3,2571,0.88
52887,71 days 13:36:00,2.8,4,4040,0.56
52888,48 days 23:12:00,2.2666666666666666,4,2542,0.889972463
52889,77 days 20:00:00,7.933333333333334,2,3142,0.72
52890,13 days 03:12:00,2.1666666666666665,2,2552,0.886442006
52891,22 days 15:12:00,9.3,3,3233,0.699696876
52892,97 days 20:00:00,17.7,2,3934,0.575
52893,18 days 23:12:00,18.9,2,3934,0.575
52894,23 days 16:00:00,23.566666666666666,2,3934,0.575
52895,12 days 21:36:00,12.1,2,3934,0.575
52896,16 days 11:12:00,15.666666666666666,2,3934,0.575
52897,29 days 21:36:00,13.366666666666667,2,3934,0.575
52898,28 days 00:00:00,21.0,2,3934,0.575
52899,65 days 05:36:00,21.133333333333333,2,3934,0.575
52900,71 days 11:12:00,0.7,2,3934,0.575
52901,20 days 00:00:00,18.933333333333334,2,3934,0.575
52902,83 days 11:12:00,0.6,2,4268,0.53
52903,48 days 16:00:00,2.3333333333333335,3,4073,0.555131353
52904,14 days 03:12:00,7.7,2,2714,0.83302874
52905,45 days 18:24:00,5.1,2,2880,0.785
52906,104 days 00:48:00,6.233333333333333,2,3545,0.637686883
52907,15 days 18:24:00,5.666666666666667,4,3855,0.586381323
52908,16 days 15:12:00,16.666666666666668,2,4110,0.55
52909,45 days 16:00:00,9.666666666666666,2,2957,0.764413257
52910,19 days 16:48:00,2.933333333333333,3,4812,0.46973192
52911,39 days 02:24:00,8.933333333333334,3,6995,0.323132237
52912,52 days 11:12:00,15.766666666666667,4,3310,0.682870091
52913,66 days 00:48:00,5.733333333333333,3,2592,0.87179784
52914,37 days 01:36:00,21.933333333333334,2,3228,0.7
52915,86 days 06:24:00,16.8,2,2046,1.104252199
52916,104 days 06:24:00,19.266666666666666,3,3000,0.753
52917,29 days 23:12:00,5.933333333333334,4,3204,0.705
52918,43 days 12:00:00,8.6,3,2622,0.861441648
52919,19 days 12:00:00,6.4,3,3145,0.718143084
52920,61 days 07:12:00,14.566666666666666,3,2134,1.058059981
52921,83 days 07:12:00,8.7,2,1866,1.21
52922,70 days 03:12:00,13.266666666666667,6,4862,0.464356232
